4.482267332883285462e+02 2.771792591732169626e+02 1.445735830177067385e+02
4.467028608290845000e+02 2.697350553226567627e+02 1.485583541355892976e+02
4.329913065960143967e+02 2.513205412906318088e+02 1.494798692540001639e+02
4.199853768101929177e+02 2.554058393483350642e+02 1.601206653587086635e+02
4.078857324880087276e+02 2.373538662939875792e+02 1.612999680615781131e+02
4.019197059005555275e+02 2.346298787201809546e+02 1.608407458903524514e+02
3.959640456955352761e+02 2.455196223406039167e+02 1.546175767871083906e+02
3.907360067108360226e+02 2.580490339788539131e+02 1.558840116032189940e+02
3.918625154207440460e+02 2.594370983615451678e+02 1.560356239295008720e+02
3.935555158056394589e+02 2.664893336330601414e+02 1.570384156824606237e+02
3.962485548722947328e+02 2.688097166086856760e+02 1.544397767938515926e+02
3.987921451789563889e+02 2.690259802107272549e+02 1.542845269469486880e+02
3.990431396748601856e+02 2.713389258432289353e+02 1.545050765048094661e+02
3.965406992521607208e+02 2.764541534920699064e+02 1.544353049425459119e+02
3.932673531929767137e+02 2.783455682465115615e+02 1.550133173791510615e+02
3.911776642719412962e+02 2.838067970680405665e+02 1.556292158106175805e+02
3.878903325008496381e+02 2.886473996587469060e+02 1.557879122589527583e+02
3.929585730406851098e+02 2.929446483116237800e+02 1.571447658352025769e+02
3.908255914979039289e+02 2.964992401941957496e+02 1.576219164800073429e+02
3.874735524105054765e+02 3.018993973178770602e+02 1.576000388399161807e+02
3.829107346905163922e+02 3.039151086063533285e+02 1.599215711824001289e+02
3.779903222245235952e+02 3.114987402944933592e+02 1.617602719330584478e+02
3.742122664915613655e+02 3.142424285585299231e+02 1.640005675394807838e+02
3.739652987501887651e+02 3.145888987849411365e+02 1.638263967973352635e+02
3.708093141664442669e+02 3.177598844321893807e+02 1.658146267960581781e+02
3.683743351392282648e+02 3.196001340101184383e+02 1.672068345312870008e+02
3.665552939084902846e+02 3.319765525112933915e+02 1.706495961347813761e+02
3.694651481511151587e+02 3.324366894451160874e+02 1.688717846696203253e+02
3.721508777840439848e+02 3.344547408307178671e+02 1.682072853906856835e+02
3.725447856701869114e+02 3.355376872529504908e+02 1.684074679203273774e+02
3.741749542021834714e+02 3.473372648754788088e+02 1.676751803018742635e+02
3.738653260058841852e+02 3.487043168900211185e+02 1.679195731072317130e+02
3.700630876191566472e+02 3.546167020102126912e+02 1.651236602264918076e+02
3.675465135088259103e+02 3.564010044717260257e+02 1.641601488672304470e+02
3.712763408360237918e+02 3.565965320931929909e+02 1.564238334896327558e+02
3.622888863562517940e+02 3.579566596592520114e+02 1.568743249299426168e+02
3.616291698277842670e+02 3.514237821584254107e+02 1.530623423134697134e+02
3.604036620163315661e+02 3.452969404137864444e+02 1.478784493123468451e+02
3.594156293671473463e+02 3.446461084158179915e+02 1.479213081593936181e+02
3.455241119260483629e+02 3.564203574543665241e+02 1.468645199447404650e+02
3.387138643906064885e+02 3.547877342704825878e+02 1.463642621435081992e+02
3.383844970043467129e+02 3.551634994078189038e+02 1.455684898964327090e+02
3.375358663609514451e+02 3.561369854800599910e+02 1.459360297206822850e+02
3.358489242653624274e+02 3.605701896081602058e+02 1.455944172814312196e+02
3.349524565120606781e+02 3.610229349879788856e+02 1.449297211511497494e+02
3.366216570786232296e+02 3.680156334578667270e+02 1.465986147784090292e+02
3.333723184905109065e+02 3.686757890527425161e+02 1.480572855110245314e+02
3.318901132392304021e+02 3.720193889419399511e+02 1.482608169920014802e+02
3.312032869877712074e+02 3.733436344884516984e+02 1.487680618428396997e+02
3.312449591822035586e+02 3.742155038344140507e+02 1.490884183187820895e+02
3.300834762735381105e+02 3.750538749623662511e+02 1.489472931208993884e+02
3.292789867783229738e+02 3.783323245032656814e+02 1.490927718879473787e+02
